Gene,Sample,RPKM
SARO_RS07315,PCA_19_HTSeq,3.12858712556457
SARO_RS07330,PCA_19_HTSeq,10.0217928252975
SARO_RS07335,PCA_19_HTSeq,4.98739673484922
SARO_RS07340,PCA_19_HTSeq,8.57970238130784
SARO_RS07345,PCA_19_HTSeq,6.73364530060925
SARO_RS07350,PCA_19_HTSeq,17.4694345877953
SARO_RS07355,PCA_19_HTSeq,5.59603108634558
SARO_RS07360,PCA_19_HTSeq,91.6892800273234
SARO_RS07365,PCA_19_HTSeq,23.1579296008626
SARO_RS07370,PCA_19_HTSeq,12.9389845541408
SARO_RS07375,PCA_19_HTSeq,121.579130404528
SARO_RS07380,PCA_19_HTSeq,7.73135873771429
SARO_RS07385,PCA_19_HTSeq,0.226640303422357
SARO_RS07395,PCA_19_HTSeq,20.9395691582495
SARO_RS07400,PCA_19_HTSeq,22.0223072359162
SARO_RS07405,PCA_19_HTSeq,17.6157902319333
SARO_RS07415,PCA_19_HTSeq,18.4420603908655
SARO_RS07420,PCA_19_HTSeq,25.2427779963019
SARO_RS07425,PCA_19_HTSeq,17.830679523598
SARO_RS07430,PCA_19_HTSeq,2.0056244424196
SARO_RS07435,PCA_19_HTSeq,17.0690185143753
SARO_RS07450,PCA_19_HTSeq,1.06966636929045
SARO_RS07455,PCA_19_HTSeq,16.6494918699012
SARO_RS07460,PCA_19_HTSeq,6.53651238734026
SARO_RS07465,PCA_19_HTSeq,7.46885213871283
SARO_RS07480,PCA_19_HTSeq,0.368726339798681
SARO_RS07485,PCA_19_HTSeq,2.52761558732053
SARO_RS07490,PCA_19_HTSeq,19.562802677319
SARO_RS07495,PCA_19_HTSeq,0.133708296161307
SARO_RS07500,PCA_19_HTSeq,3.13681303387017
SARO_RS07505,PCA_19_HTSeq,47.5306444274786
SARO_RS07510,PCA_19_HTSeq,19.3892052837958
SARO_RS07515,PCA_19_HTSeq,11.7696130783954
SARO_RS07520,PCA_19_HTSeq,22.9731802492081
SARO_RS07525,PCA_19_HTSeq,7.0672548461414
SARO_RS07530,PCA_19_HTSeq,48.278040117727
SARO_RS07540,PCA_19_HTSeq,2.6854019145002
SARO_RS07545,PCA_19_HTSeq,2.54275798484825
SARO_RS07550,PCA_19_HTSeq,8.55733095432366
SARO_RS07555,PCA_19_HTSeq,16.7975332574955
SARO_RS07560,PCA_19_HTSeq,41.8542464762633
SARO_RS07565,PCA_19_HTSeq,9.94195464346075
SARO_RS07570,PCA_19_HTSeq,13.2762009889935
SARO_RS07580,PCA_19_HTSeq,241.158459603215
SARO_RS07585,PCA_19_HTSeq,10.4774697647712
SARO_RS07590,PCA_19_HTSeq,8.62312392545065
SARO_RS07600,PCA_19_HTSeq,5.86070823232138
SARO_RS07605,PCA_19_HTSeq,2.33014561956111
SARO_RS07610,PCA_19_HTSeq,2.60867614551448
SARO_RS07615,PCA_19_HTSeq,4.1291826067343
SARO_RS07620,PCA_19_HTSeq,0.608691100620046
SARO_RS07625,PCA_19_HTSeq,5.26061657599757
SARO_RS07630,PCA_19_HTSeq,3.61898074246854
SARO_RS07635,PCA_19_HTSeq,6.21641975101323
SARO_RS07640,PCA_19_HTSeq,7.2986571787311
SARO_RS07645,PCA_19_HTSeq,0.77563793161535
SARO_RS07650,PCA_19_HTSeq,10.9217675332774
SARO_RS07655,PCA_19_HTSeq,4.5828777633893
SARO_RS07670,PCA_19_HTSeq,2.00834309539146
SARO_RS07675,PCA_19_HTSeq,1.74197782085342
SARO_RS07680,PCA_19_HTSeq,0.250637512020019
SARO_RS07685,PCA_19_HTSeq,4.96408276233824
SARO_RS07690,PCA_19_HTSeq,4.33305529254948
SARO_RS07695,PCA_19_HTSeq,0.994195464346075
SARO_RS07700,PCA_19_HTSeq,1.42717379417224
SARO_RS07705,PCA_19_HTSeq,1.65852811475712
SARO_RS07710,PCA_19_HTSeq,2.16408235547759
SARO_RS07715,PCA_19_HTSeq,1.84807418501507
SARO_RS07720,PCA_19_HTSeq,11.9836060434571
SARO_RS07725,PCA_19_HTSeq,1.44483193431752
SARO_RS07730,PCA_19_HTSeq,2.04616499925947
SARO_RS07740,PCA_19_HTSeq,1.60479149344695
SARO_RS07745,PCA_19_HTSeq,3.02425389109328
SARO_RS07750,PCA_19_HTSeq,11.6204664663826
SARO_RS07755,PCA_19_HTSeq,0.571432842053894
SARO_RS07760,PCA_19_HTSeq,0.504042315182214
SARO_RS07765,PCA_19_HTSeq,1.85638157243043
SARO_RS07775,PCA_19_HTSeq,2.13647978773821
SARO_RS07780,PCA_19_HTSeq,10.4623019354904
SARO_RS07785,PCA_19_HTSeq,9.41043910161052
SARO_RS07790,PCA_19_HTSeq,4.4564884152539
SARO_RS07795,PCA_19_HTSeq,11.9836060434571
SARO_RS07800,PCA_19_HTSeq,16.2796157571493
SARO_RS07805,PCA_19_HTSeq,1.68496763762549
SARO_RS07810,PCA_19_HTSeq,2.27322394622807
SARO_RS07815,PCA_19_HTSeq,2.10564653993562
SARO_RS07820,PCA_19_HTSeq,2.41062868185598
SARO_RS07825,PCA_19_HTSeq,3.50892516828026
SARO_RS07830,PCA_19_HTSeq,3.66416024386409
SARO_RS07835,PCA_19_HTSeq,1.07416076580008
SARO_RS07840,PCA_19_HTSeq,3.32493115656614
SARO_RS07845,PCA_19_HTSeq,14.105702946986
SARO_RS07850,PCA_19_HTSeq,1.08326382313737
SARO_RS07855,PCA_19_HTSeq,2.25953514624108
SARO_RS07860,PCA_19_HTSeq,4.40478492408154
SARO_RS07865,PCA_19_HTSeq,11.5042618017188
SARO_RS07870,PCA_19_HTSeq,2.83781661775562
SARO_RS07875,PCA_19_HTSeq,2.63375956999058
SARO_RS07880,PCA_19_HTSeq,5.54343680921827
SARO_RS07885,PCA_19_HTSeq,2.24692613314821
SARO_RS07890,PCA_19_HTSeq,0.826455589203941
SARO_RS07895,PCA_19_HTSeq,4.44609151757251
SARO_RS07900,PCA_19_HTSeq,9.66120177146933
SARO_RS07910,PCA_19_HTSeq,19.6597407901877
SARO_RS07915,PCA_19_HTSeq,4.34976625896811
SARO_RS07920,PCA_19_HTSeq,22.0388157121051
SARO_RS07930,PCA_19_HTSeq,1.82607330186013
SARO_RS07935,PCA_19_HTSeq,2.8564275112896
SARO_RS07940,PCA_19_HTSeq,4.27713153877374
SARO_RS07945,PCA_19_HTSeq,4.93152512076426
SARO_RS07950,PCA_19_HTSeq,2.26057305857284
SARO_RS07955,PCA_19_HTSeq,17.2264336874696
SARO_RS07960,PCA_19_HTSeq,8.47502390096888
SARO_RS07965,PCA_19_HTSeq,17.3056546400008
SARO_RS07970,PCA_19_HTSeq,5.07608823982782
SARO_RS07975,PCA_19_HTSeq,11.2541691538554
SARO_RS07980,PCA_19_HTSeq,6.08691100620046
SARO_RS07985,PCA_19_HTSeq,6.84202528089913
SARO_RS07995,PCA_19_HTSeq,1.94289559567242
SARO_RS08000,PCA_19_HTSeq,2.33826459384529
SARO_RS08005,PCA_19_HTSeq,1.81983387144375
SARO_RS08010,PCA_19_HTSeq,2.42426972833156
SARO_RS08015,PCA_19_HTSeq,21.0716100443904
SARO_RS08020,PCA_19_HTSeq,15.3308392880048
SARO_RS08025,PCA_19_HTSeq,7.26933459693196
SARO_RS08030,PCA_19_HTSeq,12.9375249324885
SARO_RS08035,PCA_19_HTSeq,9.89967589731946
SARO_RS08040,PCA_19_HTSeq,11.6882902006222
SARO_RS08045,PCA_19_HTSeq,9.14930917840712
SARO_RS08050,PCA_19_HTSeq,4.71331604462425
SARO_RS08055,PCA_19_HTSeq,6.88386328715062
SARO_RS08060,PCA_19_HTSeq,4.78823781106648
SARO_RS08065,PCA_19_HTSeq,13.785063161101
SARO_RS08070,PCA_19_HTSeq,8.36386660481618
SARO_RS08075,PCA_19_HTSeq,6.61164471363153
SARO_RS08080,PCA_19_HTSeq,153.567692260599
SARO_RS08085,PCA_19_HTSeq,1.32303081583815
SARO_RS08095,PCA_19_HTSeq,1.31183426857768
SARO_RS08105,PCA_19_HTSeq,7.45646598259556
SARO_RS08115,PCA_19_HTSeq,0.770350956520382
SARO_RS08120,PCA_19_HTSeq,1.03084783169523
SARO_RS08125,PCA_19_HTSeq,2.89499425904656
SARO_RS08130,PCA_19_HTSeq,2.03158498789422
SARO_RS08135,PCA_19_HTSeq,3.17026614906274
SARO_RS08145,PCA_19_HTSeq,1.53741566651454
SARO_RS08150,PCA_19_HTSeq,1.85432975527383
SARO_RS08155,PCA_19_HTSeq,16.5650935240169
SARO_RS08160,PCA_19_HTSeq,13.695549763951
SARO_RS08165,PCA_19_HTSeq,77.6419315013125
SARO_RS08170,PCA_19_HTSeq,10.3113457657192
SARO_RS08175,PCA_19_HTSeq,12.1046525691486
SARO_RS08180,PCA_19_HTSeq,80.591502631437
SARO_RS08185,PCA_19_HTSeq,95.9321281155435
SARO_RS08195,PCA_19_HTSeq,13.2541325535777
SARO_RS08200,PCA_19_HTSeq,40.4187798897838
SARO_RS08205,PCA_19_HTSeq,40.5662657084214
SARO_RS08210,PCA_19_HTSeq,9.26269066160939
SARO_RS08215,PCA_19_HTSeq,11.656185113308
SARO_RS08220,PCA_19_HTSeq,10.9269870159695
SARO_RS08225,PCA_19_HTSeq,90.9232331551193
SARO_RS08230,PCA_19_HTSeq,12.1433874573699
SARO_RS08235,PCA_19_HTSeq,10.7033062524895
SARO_RS08240,PCA_19_HTSeq,10.4540999437346
SARO_RS08245,PCA_19_HTSeq,13.8898128811702
SARO_RS08250,PCA_19_HTSeq,19.6020497480605
SARO_RS08255,PCA_19_HTSeq,5.6198980065868
SARO_RS08260,PCA_19_HTSeq,218.26744089215
SARO_RS08265,PCA_19_HTSeq,3.05878777263725
SARO_RS08270,PCA_19_HTSeq,3.57405794278546
SARO_RS08275,PCA_19_HTSeq,13.7163953495887
SARO_RS08280,PCA_19_HTSeq,10.4584198197444
SARO_RS08285,PCA_19_HTSeq,11.6898902090586
SARO_RS08290,PCA_19_HTSeq,22.2814448759081
SARO_RS08300,PCA_19_HTSeq,51.5537821685376
SARO_RS08305,PCA_19_HTSeq,40.1754913171595
SARO_RS08315,PCA_19_HTSeq,34.70045111014
SARO_RS08320,PCA_19_HTSeq,63.3588675961002
SARO_RS08325,PCA_19_HTSeq,120.013595338919
SARO_RS08330,PCA_19_HTSeq,26.3278836316225
SARO_RS08335,PCA_19_HTSeq,0.469945335037535
SARO_RS08340,PCA_19_HTSeq,13.72134175974
SARO_RS08345,PCA_19_HTSeq,8.81910401466544
SARO_RS08350,PCA_19_HTSeq,204.824555358645
SARO_RS08355,PCA_19_HTSeq,8.23116374702107
SARO_RS08360,PCA_19_HTSeq,12.1803390477394
SARO_RS08365,PCA_19_HTSeq,34.1988289427315
SARO_RS08370,PCA_19_HTSeq,56.4014734580946
SARO_RS08375,PCA_19_HTSeq,5.69517910976181
SARO_RS08380,PCA_19_HTSeq,16.870321875053
SARO_RS08385,PCA_19_HTSeq,22.3337589707057
SARO_RS08390,PCA_19_HTSeq,22.4203532961871
SARO_RS08395,PCA_19_HTSeq,17.2434454056866
SARO_RS08400,PCA_19_HTSeq,172.476375566104
SARO_RS08405,PCA_19_HTSeq,7.5896171608562
SARO_RS08410,PCA_19_HTSeq,2.30405800626553
SARO_RS08415,PCA_19_HTSeq,7.75817269865434
SARO_RS08420,PCA_19_HTSeq,4.13719732452687
SARO_RS08425,PCA_19_HTSeq,5.35793962821238
SARO_RS08435,PCA_19_HTSeq,6.30983927553582
SARO_RS08440,PCA_19_HTSeq,25.228644302015
SARO_RS08445,PCA_19_HTSeq,34.4834377985195
SARO_RS08450,PCA_19_HTSeq,9.01331052841222
SARO_RS08455,PCA_19_HTSeq,22.464317599616
SARO_RS08460,PCA_19_HTSeq,11.7913556791236
SARO_RS08465,PCA_19_HTSeq,8.56344832735064
SARO_RS08470,PCA_19_HTSeq,8.32663706305943
SARO_RS08475,PCA_19_HTSeq,22.7216042902825
SARO_RS08480,PCA_19_HTSeq,21.0310578996285
SARO_RS08485,PCA_19_HTSeq,14.6857917199229
SARO_RS08490,PCA_19_HTSeq,5.81023323319134
SARO_RS08505,PCA_19_HTSeq,1.63280276991143
SARO_RS08510,PCA_19_HTSeq,3.55069808695026
SARO_RS08515,PCA_19_HTSeq,3.21637911123092
SARO_RS08520,PCA_19_HTSeq,9.56979591349163
SARO_RS08525,PCA_19_HTSeq,25.5846313075036
SARO_RS08530,PCA_19_HTSeq,26.2830453398801
SARO_RS08535,PCA_19_HTSeq,21.6846204595891
SARO_RS08540,PCA_19_HTSeq,26.6507995406614
SARO_RS08545,PCA_19_HTSeq,50.2054290416242
SARO_RS08550,PCA_19_HTSeq,32.4948718182134
SARO_RS08555,PCA_19_HTSeq,3.12057643982897
SARO_RS08560,PCA_19_HTSeq,67.1311839748583
SARO_RS08570,PCA_19_HTSeq,10.2472640751652
SARO_RS08575,PCA_19_HTSeq,33.4714513627596
SARO_RS08580,PCA_19_HTSeq,7.84203258467544
SARO_RS08585,PCA_19_HTSeq,10.971856940351
SARO_RS08590,PCA_19_HTSeq,14.5634101222569
SARO_RS08600,PCA_19_HTSeq,550.262607759566
SARO_RS08605,PCA_19_HTSeq,40.1323052105377
SARO_RS08610,PCA_19_HTSeq,32.0869833256303
SARO_RS08615,PCA_19_HTSeq,36.0623973300312
SARO_RS08620,PCA_19_HTSeq,28.8584798597539
SARO_RS08625,PCA_19_HTSeq,28.3771791109065
SARO_RS08630,PCA_19_HTSeq,7.19695320456917
SARO_RS08635,PCA_19_HTSeq,7.65296092527145
SARO_RS08645,PCA_19_HTSeq,10.2215175156846
SARO_RS08650,PCA_19_HTSeq,32.9635008645239
SARO_RS08655,PCA_19_HTSeq,59.0628315926849
SARO_RS08660,PCA_19_HTSeq,54.4796869124237
SARO_RS08665,PCA_19_HTSeq,37.4659867105787
SARO_RS08670,PCA_19_HTSeq,165.958836606787
SARO_RS08675,PCA_19_HTSeq,16.5810901230224
SARO_RS08680,PCA_19_HTSeq,2.43047784543356
SARO_RS08685,PCA_19_HTSeq,2.10238702516792
SARO_RS08695,PCA_19_HTSeq,19.2018014965336
SARO_RS08700,PCA_19_HTSeq,28.7695066601926
SARO_RS08705,PCA_19_HTSeq,33.026588904456
SARO_RS08710,PCA_19_HTSeq,13.3151178260635
SARO_RS08715,PCA_19_HTSeq,5.64641086759384
SARO_RS08720,PCA_19_HTSeq,24.0423444132055
SARO_RS08725,PCA_19_HTSeq,15.8679473127156
SARO_RS08740,PCA_19_HTSeq,427.210603545923
SARO_RS08755,PCA_19_HTSeq,22.9860981418359
SARO_RS08760,PCA_19_HTSeq,76.7194727871201
SARO_RS08765,PCA_19_HTSeq,18.342906317185
SARO_RS08770,PCA_19_HTSeq,227.113170228263
SARO_RS08775,PCA_19_HTSeq,42.4469816758145
SARO_RS08780,PCA_19_HTSeq,60.6305689550048
SARO_RS08785,PCA_19_HTSeq,40.2412449854363
SARO_RS08790,PCA_19_HTSeq,26.045873114306
SARO_RS08795,PCA_19_HTSeq,193.197117483809
SARO_RS08800,PCA_19_HTSeq,230.785143092439
SARO_RS08805,PCA_19_HTSeq,45.2304310153049
SARO_RS08810,PCA_19_HTSeq,19.8973081476269
SARO_RS08815,PCA_19_HTSeq,293.564496070227
SARO_RS08820,PCA_19_HTSeq,72.8184148651604
SARO_RS08825,PCA_19_HTSeq,138.177166397797
SARO_RS08830,PCA_19_HTSeq,28.4960483411295
SARO_RS08835,PCA_19_HTSeq,95.1741465480365
SARO_RS08840,PCA_19_HTSeq,21.7302722921356
SARO_RS08845,PCA_19_HTSeq,14.7214336414005
SARO_RS08850,PCA_19_HTSeq,50.3925997724865
SARO_RS08855,PCA_19_HTSeq,88.2228665775987
SARO_RS08860,PCA_19_HTSeq,29.553554753789
SARO_RS08865,PCA_19_HTSeq,28.8385966574253
SARO_RS08870,PCA_19_HTSeq,25.7258125545076
SARO_RS08875,PCA_19_HTSeq,3.54132949041478
SARO_RS08885,PCA_19_HTSeq,6.41745023092241
SARO_RS08890,PCA_19_HTSeq,2.98037870510851
SARO_RS08905,PCA_19_HTSeq,89.7793711901051
SARO_RS08910,PCA_19_HTSeq,20.7283996427367
SARO_RS08915,PCA_19_HTSeq,258.264867215355
SARO_RS08920,PCA_19_HTSeq,15.2627022245026
SARO_RS08925,PCA_19_HTSeq,14.1880591607182
SARO_RS08930,PCA_19_HTSeq,135.762324743408
SARO_RS08935,PCA_19_HTSeq,32.4979146941211
SARO_RS08940,PCA_19_HTSeq,18.737692463117
SARO_RS08945,PCA_19_HTSeq,26.4712491706217
SARO_RS08950,PCA_19_HTSeq,28.1572841300811
SARO_RS08955,PCA_19_HTSeq,17.631052569684
SARO_RS08960,PCA_19_HTSeq,174.487663451996
SARO_RS08965,PCA_19_HTSeq,58.7230837457159
SARO_RS08975,PCA_19_HTSeq,23.1272853389621
SARO_RS08980,PCA_19_HTSeq,181.085602434463
SARO_RS08985,PCA_19_HTSeq,6.0985272485787
SARO_RS08990,PCA_19_HTSeq,3.64413751029106
SARO_RS09000,PCA_19_HTSeq,38.0977182358768
SARO_RS09005,PCA_19_HTSeq,21.9555755808183
SARO_RS09020,PCA_19_HTSeq,12.9409740193807
SARO_RS09030,PCA_19_HTSeq,126.074101936645
SARO_RS09035,PCA_19_HTSeq,48.7753789838958
SARO_RS09040,PCA_19_HTSeq,69.4888296748119
SARO_RS09055,PCA_19_HTSeq,149.968067231505
SARO_RS09060,PCA_19_HTSeq,72.2183835570457
SARO_RS09065,PCA_19_HTSeq,30.365098577612
SARO_RS09070,PCA_19_HTSeq,6.90255708103132
SARO_RS09075,PCA_19_HTSeq,23.0085236034377
SARO_RS09080,PCA_19_HTSeq,9.36989772945209
SARO_RS09085,PCA_19_HTSeq,18.1195417839214
SARO_RS09090,PCA_19_HTSeq,23.0111164052862
SARO_RS09100,PCA_19_HTSeq,31.0879055330265
SARO_RS09105,PCA_19_HTSeq,23.4935517689911
SARO_RS09110,PCA_19_HTSeq,2.94981071838945
SARO_RS09115,PCA_19_HTSeq,6.76446861820452
SARO_RS09120,PCA_19_HTSeq,12.4689234221641
SARO_RS09125,PCA_19_HTSeq,47.7281067096658
SARO_RS09130,PCA_19_HTSeq,95.2062778912407
SARO_RS09135,PCA_19_HTSeq,43.2349708234532
SARO_RS09140,PCA_19_HTSeq,10.8941873122337
SARO_RS09145,PCA_19_HTSeq,4.35767492489351
SARO_RS09150,PCA_19_HTSeq,6.5216903637862
SARO_RS09155,PCA_19_HTSeq,684.823140030098
SARO_RS09160,PCA_19_HTSeq,66.10564379528
SARO_RS09165,PCA_19_HTSeq,15.0232723838294
SARO_RS09170,PCA_19_HTSeq,11.1255206724441
SARO_RS09175,PCA_19_HTSeq,21.8878649195564
SARO_RS09180,PCA_19_HTSeq,44.303028403084
SARO_RS09190,PCA_19_HTSeq,23.0640997474073
SARO_RS09195,PCA_19_HTSeq,20.8068144706113
SARO_RS09200,PCA_19_HTSeq,15.1327370848594
SARO_RS09205,PCA_19_HTSeq,19.6279706430905
SARO_RS09210,PCA_19_HTSeq,53.0088470303756
SARO_RS09220,PCA_19_HTSeq,36.0774947270253
SARO_RS09225,PCA_19_HTSeq,308.910733564673
SARO_RS09230,PCA_19_HTSeq,117.733673409403
SARO_RS09235,PCA_19_HTSeq,277.768623591867
SARO_RS09240,PCA_19_HTSeq,28.1594967093778
SARO_RS09245,PCA_19_HTSeq,99.050642737262
SARO_RS09250,PCA_19_HTSeq,50.111394594748
SARO_RS09255,PCA_19_HTSeq,21.5357557882418
SARO_RS09260,PCA_19_HTSeq,94.8830504212032
SARO_RS09270,PCA_19_HTSeq,114.421833715894
SARO_RS09275,PCA_19_HTSeq,142.942911061955
SARO_RS09280,PCA_19_HTSeq,11.6204664663826
SARO_RS09285,PCA_19_HTSeq,23.4972667518767
SARO_RS09290,PCA_19_HTSeq,3.93981568552016
SARO_RS09295,PCA_19_HTSeq,153.414644929265
SARO_RS09300,PCA_19_HTSeq,49.0491782243827
SARO_RS09305,PCA_19_HTSeq,3.86659649326257
SARO_RS09310,PCA_19_HTSeq,2.86369947542221
SARO_RS09315,PCA_19_HTSeq,3.01609859970157
SARO_RS09320,PCA_19_HTSeq,3.23881244417761
SARO_RS09325,PCA_19_HTSeq,6.35984989038512
SARO_RS09330,PCA_19_HTSeq,30.9987911635995
SARO_RS09335,PCA_19_HTSeq,11.5345162706254
SARO_RS09340,PCA_19_HTSeq,25.9864277572404
SARO_RS09345,PCA_19_HTSeq,18.2285838407517
SARO_RS09350,PCA_19_HTSeq,9.69919125988012
SARO_RS09355,PCA_19_HTSeq,50.3274637831211
SARO_RS09360,PCA_19_HTSeq,29.2633376042474
SARO_RS09365,PCA_19_HTSeq,35.3482904522088
SARO_RS09370,PCA_19_HTSeq,24.4160362832984
SARO_RS09375,PCA_19_HTSeq,8.77231292070066
SARO_RS09380,PCA_19_HTSeq,11.6412172993583
SARO_RS09385,PCA_19_HTSeq,6.75266689750363
SARO_RS09390,PCA_19_HTSeq,5.79989473989385
SARO_RS09395,PCA_19_HTSeq,8.14172809746558
SARO_RS09400,PCA_19_HTSeq,12.1013587861366
SARO_RS09405,PCA_19_HTSeq,5.79778273340593
SARO_RS09410,PCA_19_HTSeq,0.253621291925019
SARO_RS09415,PCA_19_HTSeq,64.097819378337
SARO_RS09420,PCA_19_HTSeq,19.8441279257566
SARO_RS09425,PCA_19_HTSeq,11.8403756923401
SARO_RS09430,PCA_19_HTSeq,6.81035534710133
SARO_RS09435,PCA_19_HTSeq,9.99992522447218
SARO_RS09440,PCA_19_HTSeq,126.766976071184
SARO_RS09445,PCA_19_HTSeq,86.5724751745511
SARO_RS09450,PCA_19_HTSeq,40.7558389110813
SARO_RS09455,PCA_19_HTSeq,28.3272892581831
SARO_RS09460,PCA_19_HTSeq,10.1247628617987
SARO_RS09465,PCA_19_HTSeq,9.79643423006115
SARO_RS09470,PCA_19_HTSeq,36.1780302327244
SARO_RS09475,PCA_19_HTSeq,44.1211927729823
SARO_RS09485,PCA_19_HTSeq,158.711107790858
SARO_RS09490,PCA_19_HTSeq,217.060550102905
SARO_RS09495,PCA_19_HTSeq,161.562259392904
SARO_RS09500,PCA_19_HTSeq,36.7313595201752
SARO_RS09505,PCA_19_HTSeq,10.4390523756337
SARO_RS09510,PCA_19_HTSeq,39.1248543256655
SARO_RS09515,PCA_19_HTSeq,21.249280819326
SARO_RS09520,PCA_19_HTSeq,48.6687603075005
SARO_RS09525,PCA_19_HTSeq,12.7172962093831
SARO_RS09530,PCA_19_HTSeq,80.7530193489261
SARO_RS09535,PCA_19_HTSeq,40.9480303671167
SARO_RS09540,PCA_19_HTSeq,7721.70312969075
SARO_RS09545,PCA_19_HTSeq,1850.42094588494
SARO_RS09550,PCA_19_HTSeq,36.6432042573267
SARO_RS09555,PCA_19_HTSeq,19.920799656656
SARO_RS09560,PCA_19_HTSeq,135.710447660969
SARO_RS09570,PCA_19_HTSeq,503.276869103574
SARO_RS09575,PCA_19_HTSeq,4.53280606844715
SARO_RS09580,PCA_19_HTSeq,1.65699244057679
SARO_RS09585,PCA_19_HTSeq,2.2063357823143
SARO_RS09590,PCA_19_HTSeq,19.306920847792
SARO_RS09595,PCA_19_HTSeq,4.27440725116943
SARO_RS09600,PCA_19_HTSeq,49.6476165768319
SARO_RS09605,PCA_19_HTSeq,28.5776449553222
SARO_RS09610,PCA_19_HTSeq,80.4323388679497
SARO_RS09615,PCA_19_HTSeq,136.156967235231
SARO_RS09620,PCA_19_HTSeq,825.856377163843
SARO_RS09625,PCA_19_HTSeq,120.055943114268
SARO_RS09635,PCA_19_HTSeq,23.2409329327653
SARO_RS09640,PCA_19_HTSeq,80.2711388942685
SARO_RS09645,PCA_19_HTSeq,62.5670378689973
SARO_RS09650,PCA_19_HTSeq,26.8366715874148
SARO_RS09655,PCA_19_HTSeq,150.884494274437
SARO_RS09660,PCA_19_HTSeq,25.8042711238792
SARO_RS09665,PCA_19_HTSeq,31.0871788575039
SARO_RS09670,PCA_19_HTSeq,18.4081951964097
SARO_RS09675,PCA_19_HTSeq,22.410899613738
SARO_RS09680,PCA_19_HTSeq,189.596296302669
SARO_RS09690,PCA_19_HTSeq,41.3688606203224
SARO_RS09695,PCA_19_HTSeq,0
SARO_RS09700,PCA_19_HTSeq,0
SARO_RS09705,PCA_19_HTSeq,0
SARO_RS09710,PCA_19_HTSeq,37.1991104265649
SARO_RS09715,PCA_19_HTSeq,68.2309821573416
SARO_RS09720,PCA_19_HTSeq,102.541711993822
SARO_RS09725,PCA_19_HTSeq,15.5273474335286
SARO_RS09730,PCA_19_HTSeq,28.1519634036771
SARO_RS09735,PCA_19_HTSeq,62.9776743134876
SARO_RS09740,PCA_19_HTSeq,42.8886953134256
SARO_RS09745,PCA_19_HTSeq,56.3126473102284
SARO_RS09750,PCA_19_HTSeq,21.3041885217016
SARO_RS09760,PCA_19_HTSeq,204.953262238566
SARO_RS09765,PCA_19_HTSeq,34.0449287160525
SARO_RS09770,PCA_19_HTSeq,34.605290434264
SARO_RS09775,PCA_19_HTSeq,12.056233958872
SARO_RS09780,PCA_19_HTSeq,119.959921995744
SARO_RS09795,PCA_19_HTSeq,91.5884655162328
SARO_RS09800,PCA_19_HTSeq,13.7312152581279
SARO_RS09805,PCA_19_HTSeq,61.1487789460732
SARO_RS09810,PCA_19_HTSeq,29.0129409473173
SARO_RS09815,PCA_19_HTSeq,106.14051067062
SARO_RS09820,PCA_19_HTSeq,347.68435667417
SARO_RS09830,PCA_19_HTSeq,41.2973500574523
SARO_RS09835,PCA_19_HTSeq,41.3320892517805
SARO_RS09840,PCA_19_HTSeq,10.5119351258396
SARO_RS09845,PCA_19_HTSeq,67.048462473673
SARO_RS09850,PCA_19_HTSeq,10.7394065088905
SARO_RS09855,PCA_19_HTSeq,13.8618312732263
SARO_RS09865,PCA_19_HTSeq,169.55148762972
SARO_RS09880,PCA_19_HTSeq,45.0890017342862
SARO_RS09885,PCA_19_HTSeq,95.0204514596249
SARO_RS09890,PCA_19_HTSeq,43.5322831782729
SARO_RS09895,PCA_19_HTSeq,58.6594779844112
SARO_RS09900,PCA_19_HTSeq,7.47029987124602
SARO_RS09905,PCA_19_HTSeq,3.73514993562301
SARO_RS09910,PCA_19_HTSeq,13.2175201037782
SARO_RS09915,PCA_19_HTSeq,23.0914526594282
SARO_RS09920,PCA_19_HTSeq,14.6163679772469
SARO_RS09925,PCA_19_HTSeq,17.8600933796251
SARO_RS09935,PCA_19_HTSeq,2.490099957082
SARO_RS09945,PCA_19_HTSeq,17.9812320030105
SARO_RS09950,PCA_19_HTSeq,17.9095650759359
SARO_RS09955,PCA_19_HTSeq,28.556678231217
SARO_RS09965,PCA_19_HTSeq,17.7205373202552
SARO_RS09970,PCA_19_HTSeq,55.6185685070378
SARO_RS09975,PCA_19_HTSeq,29.3997801599482
SARO_RS09980,PCA_19_HTSeq,25.0733911063103
SARO_RS09985,PCA_19_HTSeq,5.91783014491711
SARO_RS09990,PCA_19_HTSeq,17.4530467504709
SARO_RS09995,PCA_19_HTSeq,15.642850366278
SARO_RS10000,PCA_19_HTSeq,20.162892708039
SARO_RS10005,PCA_19_HTSeq,156.38255488874
SARO_RS10010,PCA_19_HTSeq,18.6710865695811
SARO_RS10020,PCA_19_HTSeq,65.1626890969406
SARO_RS10025,PCA_19_HTSeq,26.1029042530749
SARO_RS10030,PCA_19_HTSeq,16.2148545970728
SARO_RS10050,PCA_19_HTSeq,72.7966773760219
SARO_RS10055,PCA_19_HTSeq,114.76982048124
SARO_RS10060,PCA_19_HTSeq,10.012968605199699
SARO_RS10065,PCA_19_HTSeq,24.93651185203
SARO_RS10070,PCA_19_HTSeq,414.960741479543
SARO_RS10075,PCA_19_HTSeq,1224.32508410653
