Gene,FA_04_HTSeq,FA_05_HTSeq,FA_06_HTSeq,GDK_13_HTSeq,GDK_14_HTSeq,GDK_15_HTSeq,Glu_01_HTSeq,Glu_02_HTSeq,Glu_03_HTSeq,PCA_19_HTSeq,PCA_20_HTSeq,PCA_21_HTSeq,UN_16_HTSeq,UN_17_HTSeq,UN_18_HTSeq,V_08_HTSeq,V_09_HTSeq,VA_10_HTSeq,VA_11_HTSeq,VA_12_HTSeq
SARO_RS09730,69.6507522509072,24.2160771504845,69.6769958279566,49.4849643827798,66.133337253398,86.635676543694,28.4840425626497,61.3114843550399,24.6692239571536,28.1519634036771,70.0067980168099,84.6903135310974,130.619290875706,49.5107259434526,74.1801552797064,75.1792535531928,39.3008053253724,80.9972031183995,57.6862571091448,104.909891221542
SARO_RS09735,116.520279385745,71.794024922629,160.48884663874,98.440535469808,122.624787124856,82.2345469545458,79.5902709494408,184.995341348627,82.0818452173287,62.9776743134876,216.043644611606,187.418444231338,128.650737733076,99.7383984646843,172.551636059828,147.285297538812,70.1267596588236,196.675117652686,125.04020380252,135.450795437129
SARO_RS09740,78.1290525933035,35.9719428585798,99.6761687485543,49.0350345617359,63.6717334338724,59.8470134018938,44.3011799472229,114.302957516688,41.1527822661503,42.8886953134256,128.600528329781,112.069820424932,99.2534743167378,53.0249118612352,103.69254757795,99.3751905228522,44.0166358018423,128.024035035569,78.1177024293734,108.771261684355
SARO_RS09745,68.3488690312641,38.1263528051663,88.0976415277853,75.8341426425524,109.321391325207,50.375963011204,59.0244262051685,132.367784326837,51.5590239779991,56.3126473102284,148.508754174509,126.621805953291,68.989940643998,59.6563065073387,102.370832205176,83.9538840592678,38.2541969920825,143.132646620109,78.1733372109039,109.760135553553
SARO_RS09750,72.905460300015,45.8830935482864,107.426051795507,27.244530952317,50.746610017708,11.6624949193434,41.2934344843146,102.38279194709,36.7413973829947,21.3041885217016,95.2003272394199,56.4095266068889,17.4159054500942,40.8737196977889,71.4924684942098,89.8483761977182,34.3882046597008,94.8480259564901,57.1960056322965,31.7565076130074
SARO_RS09760,336.474455721667,211.637555716297,426.34606118649,507.242969466035,565.563854636606,248.100505235097,276.745951605658,619.921861180629,286.570022929397,204.953262238566,555.930821622566,548.702259117001,374.055399182223,313.416913161637,537.116621083835,479.858377672059,247.986407159772,508.072213807429,347.10491829282,323.408125135972
SARO_RS09765,46.9060865900832,21.4920808559511,53.9914571791712,46.2978957359635,48.3301047787696,18.8658006048202,20.9358869514312,52.1140374933696,18.3706986914973,34.0449287160525,51.7160247620121,57.5990726729609,24.1887575695753,25.713042620341,45.0055787218452,39.8105868561318,17.4519147061918,65.5050636780117,40.3736510345622,43.0684662071832
SARO_RS09770,71.8562452052369,42.4116752864095,91.1951646594352,91.7198401045108,104.859066618223,67.500525692713,40.1213839942523,93.7692476485118,36.2942159016885,34.605290434264,104.050918490539,107.637443272231,88.225310503767,64.8399714613773,106.050462267726,104.925461882297,47.3103976645652,110.198430157343,71.3896459773638,78.7122647578983
SARO_RS09775,31.6890210963133,14.8598655241609,41.5897097076652,22.1140673314261,28.5273150934425,19.9786489669434,15.404596176129,33.3519701039765,14.0911609281372,12.056233958872,43.7339804345025,36.3565688208208,25.332226109228,16.0243560178831,27.9641593272806,38.8246820405724,20.2053689143563,41.6037932036422,29.4039465318761,39.6956345162592
SARO_RS09780,310.881386853443,182.435685264666,379.62373823486,233.599978846416,253.552414314865,123.829252014249,165.825378514668,388.895876388174,178.633683497263,119.959921995744,420.924817064114,329.199957819931,198.62907669342,207.784643376477,331.429283258041,324.075576182799,186.230239667018,397.957318208917,240.223223655645,252.559628133486
SARO_RS09795,139.582185746416,71.9817339152016,145.455078040105,204.744613998146,206.767969894282,80.5675107730788,101.182444445445,218.484934941859,116.746632877066,91.5884655162328,233.927349441666,236.750109418492,111.845264358403,113.949555717115,195.784420601115,131.095343133236,75.1047297667616,226.533052819629,153.138369575499,158.636866011766
SARO_RS09800,15.7522784095491,6.27307919605478,41.6738994034297,30.1027741549038,42.4776311532154,24.60057522049,12.5815933194396,34.1760740164294,9.9029547633853,13.7312152581279,46.0882731768708,51.3872161601671,24.491117039195,24.5481812638087,37.2601578192479,42.3899096306199,13.9860115458801,51.6230141273605,35.6581347613849,47.4486881327161
SARO_RS09805,71.6739491462986,49.6033443765258,95.512072146239,94.8824977567179,111.6817286104,26.2406135685227,57.8745819220317,132.317809739974,69.7093539536819,61.1487789460732,151.341946891909,117.536627086052,55.0719172340818,53.7158005487834,119.594797936259,106.152907785721,46.4158756058601,142.015692918636,86.4432604042709,97.2006618154889
SARO_RS09810,61.304139109182,29.0961868809491,78.8798368825152,55.3937988347548,62.2749752365536,28.1012418697995,39.042476589493,91.2382535892137,39.0377347194319,29.0129409473173,90.7647641066083,90.9582610009294,41.5346429319682,36.0782284613158,64.9819008993423,79.37732483633,35.0669192253528,95.3333594226418,69.9898489974155,72.3400707960777
SARO_RS09815,187.959389835976,158.405918202417,337.360138027765,259.935065718534,256.322162844545,126.517243991091,156.114464045291,361.220672886922,194.86062540624,106.14051067062,458.165509313835,295.351766668145,197.483927871604,188.858481639337,365.861363675726,388.815097367676,163.632948643324,423.428687305759,242.674481039886,208.402081210361
SARO_RS09820,745.002672440779,282.945743547766,724.031383574739,941.740825749181,983.938166925906,497.617453672166,362.116606508943,839.031210700291,363.038407414336,347.68435667417,794.915638535055,889.277319277178,759.175151210927,555.418113802454,801.365578666915,811.117619549271,508.430525364389,823.510799910714,621.710181949312,754.072708047048
SARO_RS09830,60.988221597128,45.2948487592058,108.56585075355,71.2549271060598,88.4281587435729,30.9504672859498,50.2327823891608,115.747445441349,47.0572512636048,41.2973500574523,111.287141678363,72.9475881084732,42.5349998492686,43.6248354466785,90.9575231753256,109.595272065348,42.9463551406218,125.734434408988,73.9148380478909,75.727056615633
SARO_RS09835,74.7007992561358,37.5898359842592,76.0785164736448,101.217886553154,103.373607917197,59.5888997318987,41.0487729238414,96.6019267684927,47.4082546877351,41.3320892517805,102.62964944523,98.2421370259965,63.002238609788,45.6376113753153,80.4572044174469,95.2309978132497,56.7699014306256,83.09522396905,56.8269991443462,69.6350454954963
SARO_RS09840,22.4831806023895,10.7664276527777,41.5276751949967,21.8161093715921,28.0441792203123,15.7673862231912,14.76317902052,34.1275973156969,13.3429285232981,10.5119351258396,33.5131436701322,30.5014768991569,17.3013271247646,17.9494788804434,27.1810008333249,34.8216194833262,15.7302081686402,38.3552104964403,26.5509878777292,25.2798514550914
SARO_RS09845,207.601705001503,123.105340555955,256.534658009898,152.954943463942,189.029428503879,63.9666047270062,114.204739031051,271.397035577674,130.311778568659,67.048462473673,302.141072278931,213.214283692235,109.86669325994,123.313529345256,212.050951805255,214.778950019912,123.355159650658,269.770242050702,149.618336228783,156.371121014983
SARO_RS09850,33.6141978842282,26.6397742595925,57.083374046228,26.7978992973609,37.4360237835551,4.66021825670485,15.8114204641345,41.1972486225253,14.0038932648299,10.7394065088905,26.4800695223863,27.7423901345355,13.9184490277392,20.5206174712259,41.1744803450259,44.4746592845848,27.606731320348,36.280665666417,24.1910974641516,31.2359091275482
SARO_RS09855,48.545802672868,35.7037317345937,66.3593217873598,11.7277782245073,16.9749776718242,6.08226142316751,13.7709892674748,36.2644246009663,15.0554567090914,13.8618312732263,48.5251912266938,31.0840950064201,10.2361695940123,17.0871096418736,26.5386821004996,33.7308129442711,18.4868416168239,42.6083295411606,29.7722254483345,26.0256146828454
SARO_RS09865,594.461023326058,137.357031641367,474.014799159181,584.307183390456,568.351477853337,486.649170957634,160.063722386879,397.397789240686,141.817113465572,169.55148762972,470.88227016094,558.468549678585,854.155872393158,334.376966476736,442.184392798582,480.048524990538,307.483890672072,444.235127940588,341.427366105658,700.868145726565
SARO_RS09880,62.2630108298502,45.0450461775414,81.6986033966782,72.5099062527419,69.7996425180664,42.5361544147285,36.6065084567408,122.400349027655,42.6552524412165,45.0890017342862,148.155910121082,128.15707905778,55.4684659883139,54.9415581554183,103.604802936814,92.0702093753526,25.7703709375679,145.953355010672,62.5238527322913,67.9719769114028
SARO_RS09885,105.245161163185,77.4869352695988,176.694055287698,160.849506380936,170.194066828397,80.5021773193616,98.8223406811727,262.477739612278,99.9821211970875,95.0204514596249,306.607756378227,238.485425561267,98.6387565315073,115.296443837789,225.515949174213,170.692294971644,73.3054128482431,280.067474874473,163.995626768708,144.730986023883
SARO_RS09890,80.2053054958711,40.96704781097,111.508392961558,145.158543193467,164.223723380921,83.2291569817939,59.0508152027881,148.793791636155,60.3140031019314,43.5322831782729,161.241772047361,151.015492389062,103.740151086658,93.5820495631774,162.989005777615,115.197858430019,55.5763751778178,160.015717259929,104.878798082894,111.795868637628
SARO_RS09895,144.656168018223,65.9962304461654,144.621751354368,149.285101108586,162.582094157935,85.0723088294571,63.5159285805701,150.875430225061,63.4166584966759,58.6594779844112,191.127537731959,143.465945156833,149.108779538478,65.7898912943862,142.263311495327,112.210567676211,66.9198342088457,154.615275189347,80.857914811685,135.943953822805
SARO_RS09900,30.6238439166053,16.386819124388,53.4003213134858,13.6475386959658,9.68395420428036,8.51967973003983,13.1005144653391,19.3403148896511,15.0305716566796,7.47029987124602,10.9448960420027,18.6603432784366,10.1781265617434,16.9201274722989,18.6916399173173,30.0050235910747,15.3682962000954,30.794813622237,21.3927917170148,27.8384969334805
SARO_RS09905,9.32030032244511,2.97942165897963,21.6487789108726,12.1311455075252,18.1574141330256,1.70393594600796,2.06850228400092,16.9227755284447,7.51528582833983,3.73514993562301,21.8897920840054,19.9043661636657,11.8744809887006,2.98590484805276,15.393115226026,8.18318825211129,4.7287065231063,17.2450956284527,9.35934637619398,17.0124147926825
SARO_RS09910,19.6816115011493,14.8139132747521,31.031175821053,14.6716995405147,21.7973471814495,19.233957589493,12.8791040986979,30.862653450654,11.2532552193989,13.2175201037782,45.1039229561066,29.9238524033383,13.221498901904,13.6424064436337,20.6853380873299,26.3918532109976,11.9146074044236,39.5613930254819,25.333937573258,27.433632231132
SARO_RS09915,41.6668161320346,15.1403944035173,45.9106940482229,34.2189219055947,39.6186381455877,36.494216484187,21.6166972468224,51.9167028516195,18.8638718107322,23.0914526594282,52.6854049966203,59.9311039928831,44.6112119471094,18.9738184279445,34.5972030508892,51.8431317378972,24.9121024676474,52.0567838210117,37.5420761801248,60.2982904620582
SARO_RS09920,23.8832695762655,16.5109616935121,27.2564140037583,17.6912538651409,20.4775281611345,7.33047443438844,21.2165130102038,39.6627551447924,23.7201208956976,14.6163679772469,49.0810181883559,38.6424608724293,12.6166360504944,15.1679819191013,22.4482930379546,31.72406140098,17.4986770034741,39.879283640797,24.9582570031839,25.3736300174952
SARO_RS09925,27.0712033230064,13.4223060418389,33.2792340116688,19.6850949474016,20.8803273532823,12.7263945713389,19.1685457998781,43.4924450359606,17.882793298998,17.8600933796251,44.0084805055585,41.073824114389,17.8985633378566,14.454476509755,27.4386130145213,40.0990923434224,18.2896102761484,44.3938412483033,37.0122881712921,38.3204970618854
SARO_RS09935,1.33147147463501,1.48971082948981,2.88650385478301,3.0327863768813,0,0,2.06850228400092,8.46138776422238,3.22083678357421,2.490099957082,1.82414934033378,2.48804577045822,0,0,4.39803292172172,0,0,2.46358508977896,2.67409896462685,3.09316632594228
SARO_RS09945,41.8960633056072,20.6228676055223,53.9452225513785,31.8855193569391,43.5242686621801,26.3936200616336,22.5471439437469,51.6934054225306,21.3699964370479,17.9812320030105,63.6094525071495,62.3238540018353,43.2224184093082,31.3926254603098,52.5333065063138,51.1820385405577,23.1328644791076,61.1119934005374,40.3206826877239,48.7226301205398
SARO_RS09950,186.457216890234,262.819368264223,467.724643853878,25.2343379307174,38.7513359745001,6.72836245346736,13.2242710122452,44.6624899935694,18.3202297390482,17.9095650759359,51.7076178394615,38.5966074648006,12.439932464353,47.3023473150922,141.41367394459,324.477402552199,180.721463402306,56.8045869739419,63.544133729947,37.2964478147271
SARO_RS09955,95.6157050809705,59.7944570177137,161.17848563596,132.910249782579,87.9196586932936,33.9639147252155,54.9742380064736,120.469758416144,62.4408322546107,28.556678231217,109.080249383151,91.7136020706143,44.0029525999722,64.9522540410342,121.889454963532,177.263720931668,100.711387864455,118.391862186824,86.1590893354595,95.8607344169239
SARO_RS09965,39.0111874285173,18.7187407940611,49.93562372445,20.7697783196317,25.1582464551069,23.5414630622477,19.3396164820472,40.8868915319887,17.9018409522712,17.7205373202552,47.1457251780931,48.30233946639,48.0856786209099,27.7391253169449,41.5126007680996,45.0771526107213,23.5137034727857,45.6268152706395,36.3081836218012,48.0768473723604
SARO_RS09970,77.8707534573753,51.8082004123463,103.778260092001,118.099248130272,151.433449897055,41.0635555843294,64.5744657039337,163.888253590994,66.9969564875028,55.6185685070378,175.48502318066,147.950090668507,65.6420100456797,93.2139218298812,158.66071628963,112.900581769215,46.7877234480887,174.008719375647,107.275256365307,92.1181136865864
SARO_RS09975,31.4404797543815,29.0592925805814,90.3860573727721,137.001069931651,142.919024131504,38.4862332338333,87.070156141212,170.017484809108,121.246611363882,29.3997801599482,198.516092210724,135.382863856533,59.2140785303205,86.8566543578014,181.74138043528,186.23117975527,25.4877281595429,231.429183333836,129.034188706461,71.4521421292666
SARO_RS09980,49.9472504459237,27.6475050867879,114.549795283273,108.379342909217,134.79319332804,51.1355546463519,71.061009233447,179.945513119129,76.732995303716,25.0733911063103,146.942245322887,108.561730450993,65.6445666965091,83.3195055378004,138.064402719587,147.563167301747,50.4152864694256,167.32164578991,107.176515169441,93.4374166305795
SARO_RS09985,26.5801157343805,8.14283295995824,45.9613376136592,15.8566053161633,18.4114684871503,8.90885028560956,9.6679072800578,15.5125442344076,6.37871482343659,5.91783014491711,25.5775013985691,23.0604982984137,20.1572979746461,21.2883956759317,30.0498314211773,18.7994437931733,12.3617729168859,21.6628207431489,24.467180187149,29.4041737157476
SARO_RS09990,48.9285894170924,19.9635575294227,50.7210536328923,38.8833346970568,37.402721198295,35.5762164727086,14.4470298944436,30.5776112312844,14.1224746190886,17.4530467504709,38.8514576328591,46.7589127479817,76.0689908721665,46.4742053294571,65.8302360451491,36.7898133806591,18.2638711399655,42.012811497394,31.9747669948242,43.6651979678852
SARO_RS09995,46.404735765408,16.368062749961,47.8695993147371,45.8555140245026,39.9124425004375,67.9626218139342,13.9160247133873,28.9062441971946,11.3125935475302,15.642850366278,33.8867696799206,45.6106917890029,111.964138433456,44.2402264661064,55.7953932413796,34.8455898412691,18.7079489407084,39.7341215185907,31.0442722672663,50.8122296078023
SARO_RS10000,52.6565266516371,23.6048227863208,59.471142912831,47.9228387013545,49.6158546507995,40.089826285243,19.8039940894162,42.6858785225708,18.089514527852,20.162892708039,56.852654440403,55.1171250539009,73.6029337474222,44.4884023921512,65.3683821758282,39.8280967905337,24.5114003801889,52.6933477536056,37.0023138478326,50.6321868829837
SARO_RS10005,398.102184532977,230.757078663896,446.91804594146,303.812368185377,383.256822435026,206.683195322245,194.766072330388,467.213338849463,206.337995664861,156.38255488874,496.844675918413,451.675336864122,321.67864836276,271.315000680361,443.269395420514,427.363217953432,237.782990231116,463.840126936344,298.171808309419,302.766265016556
SARO_RS10010,35.710364156784,16.3254452699895,54.5246524029893,56.8505461284303,147.317606701257,187.713752493926,20.2821684626007,59.2614049404339,19.1963480708905,18.6710865695811,53.6586850898185,103.323788400152,265.152268369412,42.1940786206107,75.1495344461608,105.804231127329,34.7745889817199,66.4291417747702,60.5377947254195,55.7522956689034
SARO_RS10020,131.767929660517,53.1002386622385,156.778092621215,137.22184293832,179.199520530572,94.3122296961574,56.8992661685719,147.843269989538,47.3640630077848,65.1626890969406,140.230551366735,187.285769705115,144.032518789593,96.8127529516699,143.242534352701,156.542101481878,79.0834736816649,162.176983257307,117.132944541837,162.470641027427
SARO_RS10025,47.8780443956627,29.1501501915681,75.737383734286,46.8205164173481,54.7558895725522,22.9497115368267,31.101490612302,81.7096389376722,33.1491072923306,26.1029042530749,77.1831901575884,67.1792886454169,31.900420873935,36.1691950296028,65.6620509228998,68.6253509855273,37.1020088131018,85.1441025087964,55.8935223357195,46.1805649075293
SARO_RS10030,31.1367070031314,15.1527500298353,46.6473277272959,21.190190740691,33.0255715988258,21.8671779737689,15.5997419162966,34.3574127858363,12.1450730238232,16.2148545970728,38.8431207679964,39.2619765901197,23.866240801981,19.8691692975362,32.5060785112562,40.5808683259535,16.9693428222706,48.1265909482931,36.8596480741466,39.1075510419443
SARO_RS10050,155.98289612944,92.8133116381313,197.513916951248,123.060655516689,133.430624189163,101.623399712121,85.9892325687003,188.982696565232,85.2979744223467,72.7966773760219,214.283302384355,198.866435693119,181.56623420482,109.816321594681,201.0579303416,180.984658202872,92.412529485796,221.18087380725,142.53909121476,169.159405179245
SARO_RS10055,230.364861933117,109.34538045806,257.271389813043,199.82486987675,217.011853317389,115.869375970763,110.337639617278,270.239871205504,105.183451654366,114.76982048124,320.173431624378,313.945104648901,223.805004488254,148.914923898956,274.119469619567,273.750100903326,127.475643887377,305.171595709601,198.477114666707,258.384694183577
SARO_RS10060,26.4282293587554,8.15699440858425,34.0799888454714,30.0987199092264,40.5972880141664,69.9749695160605,10.2643680003867,23.7859011594251,10.1038842803235,10.0129686051997,29.3404287229687,42.9989599041191,101.302516701381,18.393173864005,28.9732635476534,37.5729573190458,12.7438640797714,28.8759545689759,22.4208342078602,58.2202639571802
SARO_RS10065,58.6595657586328,16.9937383512172,57.6231695454831,48.7627893892045,77.0186645119801,90.7082938171155,21.7203013352087,53.7688953412292,16.9981752260406,24.93651185203,53.8756955233448,92.3643300546544,134.122490247852,39.6078350200476,57.1622580317688,72.3812116555236,29.3349909030803,65.4528097383867,49.9204984024412,98.3011945428183
SARO_RS10070,652.407941447898,346.457604617236,685.655061623307,1085.35656238914,1109.66647340547,425.190012138378,483.002783147057,1096.32865252435,517.589601238546,414.960741479543,1036.04897975517,1124.80708088946,551.62588946667,517.697928698573,862.009051564396,601.65862743254,351.14296163661,962.590983426498,640.763840782532,711.680049558871
SARO_RS10075,2316.81306994413,1115.29373744715,2565.95459493451,1786.70607004257,3200.72591679291,820.292513741006,1015.48666607274,2631.70312936726,961.87830180012,1224.32508410653,2790.16942692992,3141.70463693013,1952.48627506916,1243.93418033388,2281.29174548711,2298.57233847376,1000.16576126063,3069.91444012506,1975.19255950432,2196.16097961204
SARO_RS10080,105.506785925245,38.387641096946,102.457523401024,129.272519314565,180.621437502289,169.730952844015,43.821603942538,119.91442924058,39.0377347194319,49.5829625713412,106.645175322847,157.622307050696,206.468323540304,58.9992680161536,100.452293607935,110.435156272705,49.3668204148366,113.54161837384,83.4789320299947,132.94887115763
SARO_RS10085,93.4249151368902,35.7530599077556,107.762810578565,75.566927223959,86.3485916548332,87.184722570741,39.1866266024618,104.558577372176,34.1766569812597,36.9364826967164,93.9436910271899,120.255545572147,131.184742351359,57.3957265236808,89.0601666648649,97.5163266709929,48.2722124233768,108.603042707756,70.640780982226,127.335347084623
SARO_RS10095,24.4973174151659,12.2657774832052,31.1751942731928,28.207916063785,32.9150572149611,29.6181182852632,15.8398577540963,39.5032314563332,14.4055379838276,14.111388238632,44.1311693874019,46.5987159827504,30.4347258608082,21.5497581574976,39.6766435363905,32.5797120840382,12.3172660837018,42.5094452966711,24.7358566932546,35.2151371550181
SARO_RS10100,10.5460169013083,6.57179725300977,12.4442894051908,9.7301896258275,7.16051496582775,3.24590923048132,5.80688922435675,9.21057313917957,3.76742844259223,3.12073074048363,7.6813788628118,7.98248018022013,2.72123522657722,5.48841451020114,6.94494065861721,6.97382384245682,4.85954638458548,7.03950192645825,9.91993222685143,7.13280932714033
SARO_RS10105,104.845837931453,46.7740274035929,102.858556456361,142.835404992729,281.132398671511,61.5677826445921,48.9679424189861,146.691437711777,42.002908173278,100.522675937349,134.095638400265,202.429497385776,77.7797719130423,68.7015798318418,124.9382944559,167.892187019314,45.0719187287341,186.319584969545,112.615047982813,122.555454137577
SARO_RS10110,18.6406006448902,5.95884331795927,20.2055269834811,18.1967182612878,31.4728511639111,3.40787189201593,17.237519033341,22.9666239314607,7.51528582833983,3.73514993562301,16.417344063004,21.1483890488949,6.78541770782893,12.9389210082286,29.6867222216216,20.4579706302782,15.3682962000954,27.0994359875686,20.0557422347014,15.4658316297114
SARO_RS10115,90.7758416821476,27.482061239859,106.963008468803,98.5181699615034,142.919024131504,107.149172071467,36.279231725505,92.4935449976559,28.2449492381772,38.9467196412357,91.0060505270274,129.11661691506,137.42237894215,64.3441759305036,108.473358858402,123.176872887943,53.6683561692757,123.895233905665,83.8636432583548,130.251300756475
SARO_RS10120,65.4404065192954,17.2197189143982,68.569820295005,103.926706216285,123.506187212007,119.881762934208,27.0478271470207,61.5000867165525,20.0318788923242,33.9960455133536,64.9168607440062,102.017228969905,125.369815828692,50.7297939511564,67.2493544626385,85.4043697485909,42.2858711866784,77.2462055366687,61.4552826474676,96.705322385355
SARO_RS10130,304.241231954101,159.647343893659,349.98859239244,967.206122027061,729.322801009865,214.695929197003,209.378397858315,561.674978253619,204.702071133828,225.976571105192,481.575425848119,534.929840648518,288.097526844903,343.544941128737,775.153302453454,390.292617468752,169.642346516438,506.061437192095,418.942171124873,278.900497055795
SARO_RS10135,22.999524369836,11.7033872960616,31.4799037318683,38.1068262912636,37.3895446665739,27.0221781044672,15.3084025179493,25.8345793713709,15.9783168276807,17.4969761242872,33.290147467004,32.2941403488753,22.3493083247407,19.572372906617,26.8794226903135,29.8814287537224,14.5944125121409,33.4192030619826,30.7945034126737,42.9407149044705
SARO_RS10140,165.37454615608,70.4870712480922,232.568543917111,171.082116725419,215.053956916214,149.457407716368,81.4840008426507,224.324878798434,71.0466803742909,85.8651424331191,241.631051532127,248.22042716928,186.274466987964,122.3990193124,211.409936868747,241.388240513124,99.2068922151983,277.533571603121,184.270609450138,223.676271013356
SARO_RS10145,460.726659444201,209.172926470129,486.127398433145,268.653397389575,358.43981595641,234.589798998006,204.265868009725,503.359247841479,186.509869252095,162.131140587949,521.817367453534,475.427128380758,403.062958854203,278.705797801444,434.04906435593,528.562759325862,238.724344631573,577.863922846434,349.295165278705,434.316942354366
SARO_RS10155,333.765877954227,91.7959426695614,326.472571201966,271.990981602898,380.811136875519,455.722199328818,101.500593268282,270.89610320631,70.9809486406883,103.080772088466,203.31102608763,408.131476918648,853.006653124753,216.296726805419,323.385193091513,406.44937274343,155.726854930689,353.065933197311,246.232142535303,394.948394778501
SARO_RS10160,135.535701649322,46.3913297725461,139.929260026766,223.298076606316,261.424355679023,189.200096286179,49.0433614685645,126.641821709646,41.2275958269771,69.9877166968729,107.967837617159,205.299026582477,206.998938038987,122.202629892442,158.376201762675,179.033065801149,80.0536394500991,147.378488554752,125.813532018368,147.861637069837
SARO_RS10165,74.7565755029451,28.0048178395303,85.735365960181,114.861847848635,120.15101383338,77.7309842036317,32.5946222533834,75.7448448945688,25.7261542222727,39.5084511745228,69.3152997382303,94.1059577496264,92.1818433003036,64.1146604146225,94.9693075777576,101.188816537608,45.0396981985971,92.4397752974386,77.6837935873028,93.6568876867992
SARO_RS10170,68.6975877508114,33.3588817889327,82.4028124258294,108.22353767502,98.1220895490253,62.2545168845054,36.297290078778,79.1456338490188,32.898547146508,34.7280011871615,66.8854758122388,87.3185587060814,64.1989371821076,63.2135014458789,104.243851751761,90.9080774277204,42.2628145502626,88.2344731261907,66.1839493745146,72.7078203639646
SARO_RS10180,123.703656497649,63.2419065066685,147.751315502147,132.005006026435,164.324981457201,47.226452810269,55.6485665157983,151.114594405142,49.8733036719738,53.8275029379114,137.07707780531,150.908332532526,90.5560863232087,88.0028280565512,147.541741314096,170.237627510071,81.1057074785384,157.959830300162,117.175695188902,120.294375321135
SARO_RS10185,32.1341697684301,11.7941616915164,37.9649453935059,37.178037973311,39.3390565016957,47.1069057842882,16.9928205873619,36.1959365469512,14.0522135513319,20.2707763919175,40.996470746606,48.0537364082903,30.1095877806356,18.6194027852178,32.292356154101,36.660366717619,15.4731825180831,41.9187378398086,30.9029164759572,43.7441942554797
SARO_RS10190,38.7142117944614,31.0402231876476,57.0004626526616,35.7611397318236,47.005294315672,14.8470876279464,36.373921467206,85.9772746866434,43.4185701546275,37.7343560531984,91.2209293734445,79.1767775809288,17.672966785151,33.7472132191153,65.1888016275616,57.998640311653,33.7014855738114,80.0316676582438,48.2472578876125,40.428026297002
SARO_RS10200,37.8299088543688,7.79936498955117,41.2822707191521,37.0812201660889,49.7727944736582,63.5344872471694,12.5024897585771,26.240124575615,6.64909616819121,18.5219250953599,29.93208233488,56.3142134107072,73.4327356664422,28.7234473000631,34.7493832527826,55.5565652395272,18.6432979608123,36.6494030644481,39.2688993893379,56.1861095516207
SARO_RS10205,175.961981974105,83.9562988330347,152.745185898528,129.680654928049,146.885324523683,76.1163897129488,90.5192247723031,215.195294485825,92.8697448744633,115.994507291562,179.509232318208,210.737476757811,105.607086239933,73.4857300949609,114.564078852423,146.428771156159,78.1158841769174,194.135746744986,141.943448871299,199.829513330786
SARO_RS10210,16.7055054399673,2.51221493365563,20.3958111841577,1.63661533785272,3.34781465428308,4.99985409649907,3.18595862080971,0.978452198753705,0.579365004725278,3.86330882522315,4.4297345347396,6.20976119144588,1.60198867477871,3.62546133981701,1.78001858067055,13.9839444156388,5.62194116528308,7.31198097605881,11.8149961700355,18.8828116884176
SARO_RS10215,395.737150507862,199.798306946944,489.231842723324,362.090663125056,374.61490466401,293.324891426826,219.111473496102,531.431792030385,205.879817917621,165.609506469416,494.486515646301,577.617500253961,448.959201971692,315.138054022399,516.994177365915,486.782319201923,218.366757651041,589.4960301763,374.96201069435,395.654848948944
SARO_RS10220,1464.64138229466,753.309842016544,1548.31326641367,1216.06957337614,1306.50612918432,432.450204963765,684.084939114275,1567.0924056661,746.839558342797,607.914274565058,1450.10517944534,1349.16940071655,661.11426632817,835.815165615042,1310.45405306694,1246.25760572859,771.435928061203,1461.48500601643,989.69088347241,937.242615420023
SARO_RS10225,417.810021981437,172.67830905269,515.023674347763,391.090847541324,445.99555216353,169.999673925106,182.680631820009,424.343145508958,166.669645386569,164.42022915539,472.729282272952,467.618838944508,303.373836872609,242.687710705621,415.117558998637,469.191457605596,247.634225206005,528.803241488603,328.784780763717,363.022980172887
SARO_RS10230,49.3630720781352,18.6597911307483,62.5461574198171,56.1340787128349,69.3814529387098,66.5067112230531,31.345996485292,64.8890739217054,24.9145096633052,27.4308832599687,66.20059185512,87.5811986657703,109.276269490787,47.0292662644766,77.4686191113728,80.765156093187,31.1358023735469,78.1790192161338,61.9062649196621,90.2016270162492
SARO_RS10235,48.1013200549178,26.129870411511,56.436127091792,48.8034589383197,61.6517256884573,46.3392235431592,33.1198124323365,73.623799281797,33.8619775253933,32.8578706980476,78.3755199329619,72.1676264569118,81.2105308997342,43.9648748316734,75.3731848998516,66.7196344846468,30.5327688431605,75.8189549181974,53.4666109076828,71.8005677613843
SARO_RS10240,47.5148161819751,18.426945200115,57.3950571703461,51.8630830176637,56.2242991737872,82.5156643540292,20.4690346497119,52.1819560270678,18.1272316004052,26.2580540454225,47.3839274428872,78.7861176341727,131.983187085654,34.9027094407324,59.9775116156243,61.0704656865729,29.2458154441112,64.1462151448712,50.7735143974411,80.1564860834343
SARO_RS10245,62.880959508763,35.9417566128243,88.1634494045892,53.7106467345678,52.1965131610711,15.3070245816382,37.8719784841857,96.798276022704,34.9961810073025,34.193222577331,84.7438978541065,62.5826446129258,42.2335707164785,43.4283271789007,81.8400626183717,92.7655312690727,37.9281669040818,93.8995456969252,60.0558059139114,54.3830192872752
